timestamp,bytes_in,bytes_out,host
1458698649,1301,1291,host8
1458698649,206,276,host8
1458698649,1274,1832,host8
1458698649,214,342,host8
1458698649,131,85,host8
1458698649,126,258,host8
1458698649,307,258,host8
1458698649,140,276,host8
1458698554,7655,1694,host18
1458698556,0,77,host19
1458698556,0,109,host19
1458698556,420,406,host19
1458698556,129,117,host19
1458698557,0,151,host19
1458698556,7655,1694,host18
1458698557,0,78,host19
1458698557,0,486,host19
1458698557,7655,1694,host18
1458698558,0,95,host19
1458698559,0,118,host19
1458698559,0,118,host19
1458698559,0,110,host19
1458698559,0,110,host19
1458698559,151,82,host19
1458698559,2178,621,host19
1458698559,352,295,host19
1458698559,0,90,host19
1458698559,8583,1845,host18
1458698560,7655,1694,host18
1458698561,354,298,host19
1458698561,353,297,host19
1458698561,0,110,host19
1458698561,0,110,host19
1458698561,0,110,host19
1458698561,0,110,host19
1458698561,0,110,host19
1458698561,8583,1694,host18
1458698563,0,89,host19
1458698563,263,89,host19
1458698563,0,89,host19
1458698563,0,90,host19
1458698546,146,73,host8
1458698543,68,60,host248
1458698543,4488,1740,host248
1458698543,90,90,host248
1458698543,63,90,host248
1458698544,63,187,host248
1458698544,140,276,host248
1458698546,247,583,host248
1458698546,63,189,host248
1458698546,202,376,host248
1458698546,126,374,host248
1458698546,126,378,host248
1458698546,126,378,host248
1458698546,126,376,host248
1458698546,527,78,host248
1458698546,1363,80,host248
1458698546,90,90,host248
1458698547,930,74,host248
1458698547,488,78,host248
1458698552,63,195,host8
1458698553,141,80,host8
1458698553,5551,953,host8
1458698553,3094,1077,host8
1458698556,115,99,host8
1458698556,86,86,host8
1458698556,6818,3342,host8
1458698558,86,86,host8
1458698558,4827,2568,host8
1458698559,146,73,host8
1458698559,149,80,host8
1458698559,149,80,host8
1458698560,146,73,host8
1458698561,146,73,host8
1458698561,1175,2916,host8
1458698562,159,80,host8
1458698563,1040674,254409,host8
1458698564,0,148,host8
1458698564,332,168,host8
1458698564,159,86,host8
1458698564,332,168,host8
1458698565,149,80,host8
1458698568,3942,2220,host8
1458698569,332,168,host8
1458698569,332,168,host8
1458698569,332,168,host8
1458698573,187,85,host8
1458698573,991,66,host8
1458698573,146,73,host8
1458698573,146,73,host8
1458698575,223,212,host8
1458698575,3381,7971,host8
1458698575,2128383,1010243,host8
1458698577,90,90,host8
1458698577,86,86,host8
1458698582,486,76,host8
1458698582,63,187,host8
1458698582,124,146,host8
1458698582,332,168,host8
1458698582,149,80,host8
1458698582,108,76,host8
1458698582,108,76,host8
1458698582,149,80,host8
1458698582,63,187,host8
1458698583,108,76,host8
1458698583,0,172,host8
1458698584,331,75,host8
1458698546,333,178,host2
1458698548,450,176,host2
1458698553,809,272,host2
1458698555,2969,629,host2
1458698557,753,269,host2
1458698557,791,272,host2
1458698559,783,272,host2
1458698559,1763,629,host2
1458698560,908,272,host2
1458698561,1617,545,host2
1458698561,276,90,host2
1458698561,540,90,host2
1458698562,908,272,host2
1458698563,283,90,host2
1458698564,1757,629,host2
1458698566,540,90,host2
1458698567,283,90,host2
1458698567,276,90,host2
1458698569,570,550,host2
1458698569,1616,545,host2
1458698577,672,176,host2
1458698557,62,79,host248
1458698558,302,206,host248
1458698564,9899,2533,host248
1458698569,101,183,host248
1458698610,0,62,host2
1458698613,69,65,host2
1458698627,334,306,host2
1458698581,95,206,host248
1458698581,109,194,host248
1458698588,1426,2246,host248
1458698588,5755,1686,host248
1458698590,66,146,host248
1458698591,4822,1478,host248
1458698593,1568,3545,host248
1458698597,203,79,host248
1458698599,157,399,host248
1458698599,127,195,host248
1458698599,137,193,host248
1458698599,162,722,host248
1458698599,63,186,host248
1458698599,63,195,host248
1458698599,126,391,host248
1458698607,161,387,host248
1458698607,570,856,host248
1458698607,5048,1347,host248
1458698614,1599,3396,host248
1458698542,162,106,host19
1458698542,0,106,host19
1458698542,62,432,host19
1458698542,62,432,host19
1458698542,0,241,host19
1458698542,74,462,host19
1458698543,0,321,host19
1458698544,0,241,host19
1458698546,7655,1770,host18
1458698548,0,1392,host19
1458698548,0,294,host19
1458698548,0,92,host19
1458698548,0,183,host19
1458698549,0,294,host19
1458698548,7655,1845,host18
1458698549,74,727,host19
1458698549,1392,1471,host19
1458698549,0,74,host19
1458698549,74,657,host19
1458698549,7655,1754,host18
1458698550,0,213,host19
1458698550,66,2216,host19
1458698551,0,151,host19
1458698551,0,151,host19
1458698551,180,174,host19
1458698551,0,140,host19
1458698551,58,252,host19
1458698552,0,110,host19
1458698551,7655,1694,host18
1458698552,0,85,host19
1458698553,0,110,host19
1458698543,289,90,host2
1458698545,0,886,host2
1458698558,5991,1795,host254
1458698568,126,246,host254
1458698568,126,246,host254
1458698571,1151,1111,host254
1458698583,8583,1694,host18
1458698584,182,109,host19
1458698584,0,132,host19
1458698584,0,158,host19
1458698584,0,98,host19
1458698585,0,107,host19
1458698586,134,85,host18
1458698587,0,90,host19
1458698587,0,486,host19
1458698587,0,156,host19
1458698587,0,110,host19
1458698587,0,150,host19
1458698587,0,260,host19
1458698587,0,43,host19
1458698588,91,87,host19
1458698588,294,294,host19
1458698588,7655,1694,host18
1458698590,0,294,host19
1458698591,0,60,host19
1458698592,0,89,host19
1458698592,0,103,host19
1458698592,0,85,host19
1458698592,0,85,host19
1458698592,0,107,host19
1458698592,0,96,host19
1458698592,0,81,host19
1458698592,0,81,host19
1458698592,0,72,host19
1458698592,0,88,host19
1458698592,0,103,host19
1458698592,0,74,host19
1458698592,0,102,host19
1458698592,0,111,host19
1458698592,6224,2532,host19
1458698592,63,187,host19
1458698592,0,85,host19
1458698592,0,95,host19
1458698592,0,82,host19
1458698592,0,81,host19
1458698592,0,80,host19
1458698592,0,79,host19
1458698592,0,80,host19
1458698592,0,81,host19
1458698592,58,404,host19
1458698593,0,96,host19
1458698593,0,79,host19
1458698593,0,74,host19
1458698593,74,416,host19
1458698593,74,416,host19
1458698593,74,727,host19
1458698593,74,387,host19
1458698593,7655,1694,host18
1458698593,8583,1785,host18
1458698594,74,395,host19
1458698594,1538,544,host19
1458698594,0,151,host19
1458698594,3090,6352,host19
1458698594,62,275,host19
1458698596,404,178,host19
1458698596,66,2050,host19
1458698596,0,294,host19
1458698596,0,65,host19
1458698596,0,90,host19
1458698597,0,152,host19
1458698597,0,79,host19
1458698597,294,294,host19
1458698597,74,429,host19
1458698598,66,403,host19
1458698599,0,94,host19
1458698599,182,109,host19
1458698599,60,58,host19
1458698599,367,466,host19
1458698599,0,191,host19
1458698599,0,151,host19
1458698600,0,151,host19
1458698601,0,151,host19
1458698601,0,151,host19
1458698601,0,74,host19
1458698601,0,152,host19
1458698602,0,151,host19
1458698602,0,294,host19
1458698602,0,151,host19
1458698603,0,75,host19
1458698603,7655,1694,host18
1458698604,7655,1861,host18
1458698605,0,151,host19
1458698605,0,294,host19
1458698605,62,432,host19
1458698606,74,305,host19
1458698606,0,93,host19
1458698606,0,76,host19
1458698605,8583,1754,host18
1458698606,0,77,host19
1458698606,7655,1754,host18
1458698609,0,92,host19
1458698609,0,151,host19
1458698610,2014,3072,host19
1458698610,0,151,host19
1458698610,92,87,host19
1458698610,0,640,host19
1458698610,0,132,host19
1458698610,0,132,host19
1458698610,498,907,host19
1458698610,134,85,host18
1458698612,294,294,host19
1458698612,0,66,host19
1458698612,155,86,host19
1458698612,762,632,host19
1458698612,196,172,host19
1458698612,0,110,host19
1458698613,0,87,host19
1458698613,687,459,host18
1458698614,0,110,host19
1458698614,0,151,host19
1458698614,0,152,host19
1458698614,7655,1710,host18
1458698616,0,151,host19
1458698617,74,379,host19
1458698616,7655,1694,host18
1458698617,0,294,host19
1458698617,0,294,host19
1458698618,777,632,host18
1458698620,0,151,host19
1458698620,0,108,host19
1458698620,163,94,host19
1458698620,90,90,host19
1458698620,1792,1530,host19
1458698620,0,151,host19
1458698621,0,93,host19
1458698621,0,93,host19
1458698621,288,93,host19
1458698621,0,110,host19
1458698625,107,95,host248
1458698644,62,78,host248
1458698647,63,199,host248
1458698647,63,203,host248
1458698649,153,77,host248
1458698649,92,190,host248
1458698642,7655,1801,host18
1458698642,0,276,host18
1458698644,0,196,host19
1458698644,0,110,host19
1458698644,0,110,host19
1458698644,0,110,host19
1458698645,0,191,host19
1458698645,0,189,host19
1458698645,0,152,host19
1458698645,0,152,host19
1458698645,8583,1694,host18
1458698646,0,342,host19
1458698647,0,151,host19
1458698647,0,151,host19
1458698622,0,90,host19
1458698621,8583,1694,host18
1458698622,259,260,host19
1458698622,58,404,host19
1458698622,0,90,host19
1458698622,151,81,host19
1458698622,97,81,host19
1458698622,525,2001,host19
1458698622,143,92,host19
1458698622,166,97,host19
1458698622,299,155,host19
1458698622,185,103,host19
1458698622,171,89,host19
1458698622,0,89,host19
1458698622,0,89,host19
1458698622,0,110,host19
1458698622,0,92,host19
1458698623,281,92,host19
1458698623,66,1820,host19
1458698623,223,73,host19
1458698623,112,75,host19
1458698623,118,102,host19
1458698623,169,87,host19
1458698623,169,87,host19
1458698623,177,85,host19
1458698623,164,95,host19
1458698623,159,90,host19
1458698623,164,82,host19
1458698623,305,88,host19
1458698623,167,74,host19
1458698623,178,85,host19
1458698623,184,102,host19
1458698623,160,91,host19
1458698623,176,84,host19
1458698623,171,79,host19
1458698623,169,87,host19
1458698623,374,92,host19
1458698624,240,290,host19
1458698624,0,110,host19
1458698624,294,294,host19
1458698624,7655,1710,host18
1458698624,7655,1785,host18
1458698627,164,82,host19
1458698627,0,152,host19
1458698627,0,152,host19
1458698627,151,81,host19
1458698627,90,90,host19
1458698627,242,79,host19
1458698627,110,110,host19
1458698627,0,187,host19
1458698627,0,197,host19
1458698628,0,151,host19
1458698628,0,152,host19
1458698629,550,81,host19
1458698629,110,110,host19
1458698629,110,110,host19
1458698629,31814,4594,host19
1458698629,0,86,host19
1458698630,182,109,host19
1458698630,0,906,host19
1458698630,63,191,host19
1458698630,0,151,host19
1458698630,574,77,host19
1458698630,294,294,host19
1458698630,7655,1785,host18
1458698630,7655,1710,host18
1458698631,58,404,host19
1458698631,58,404,host19
1458698632,0,152,host19
1458698632,0,294,host19
1458698632,0,151,host19
1458698633,294,294,host19
1458698635,0,321,host19
1458698635,0,294,host19
1458698635,0,241,host19
1458698635,66,262,host19
1458698636,0,108,host19
1458698635,8583,1754,host18
1458698636,0,151,host19
1458698636,0,151,host19
1458698637,155,140,host19
1458698637,0,151,host19
1458698637,8583,1754,host18
1458698637,2550,2420,host18
1458698638,0,151,host19
1458698638,118,102,host19
1458698639,0,151,host19
1458698639,0,106,host19
1458698639,0,106,host19
1458698640,162,106,host19
1458698640,0,106,host19
1458698639,8583,1754,host18
1458698640,7655,1801,host18
1458698641,66,339,host19
1458698641,66,580,host19
1458698642,0,151,host19
1458698438,332,168,host8
1458698440,106,90,host8
1458698440,149,80,host8
1458698440,12302,16263,host8
1458698440,1576,3075,host8
1458698445,5607,1811,host8
1458698445,131,251,host8
1458698447,1470,1518,host8
1458698447,107,91,host8
1458698449,1501,2322,host8
1458698449,2463,2156,host8
1458698451,1423,2218,host8
1458698451,107,91,host8
1458698454,149,80,host8
1458698454,0,148,host8
1458698535,108,76,host8
1458698535,332,168,host8
1458698535,149,80,host8
1458698535,159,86,host8
1458698535,3230,2347,host8
1458698537,218268,69758,host8
1458698537,255,90,host8
1458698539,549761,133920,host8
1458698541,102,102,host8
1458698541,3781,2692,host8
1458698541,491,70,host8
1458698541,344,81,host8
1458698460,224,175,host19
1458698460,163,82,host19
1458698460,168,84,host19
1458698460,96,80,host19
1458698460,107,91,host19
1458698460,119,89,host19
1458698460,114,98,host19
1458698460,907,789,host19
1458698460,318,89,host19
1458698460,190,91,host19
1458698460,137,78,host19
1458698460,179,80,host19
1458698461,0,110,host19
1458698461,0,110,host19
1458698461,0,110,host19
1458698462,0,110,host19
1458698463,150,84,host19
1458698463,87,87,host19
1458698462,118,90,host18
1458698464,0,98,host19
1458698464,0,98,host19
1458698464,0,151,host19
1458698465,0,110,host19
1458698465,10831,4941,host19
1458698465,0,151,host19
1458698465,0,151,host19
1458698465,0,151,host19
1458698465,0,152,host19
1458698465,109,208,host19
1458698465,91,86,host19
1458698465,0,90,host19
1458698466,0,110,host19
1458698466,0,110,host19
1458698466,0,110,host19
1458698465,2351,2247,host18
1458698466,66,409,host19
1458698467,240,290,host19
1458698467,90,86,host19
1458698468,294,294,host19
1458698469,0,210,host19
1458698525,139,79,host248
1458698525,142,82,host248
1458698527,317715,44667,host248
1458698532,1387,79,host248
1458698532,102,186,host248
1458698537,25204,15625,host248
1458698537,1119,1551,host248
1458698539,63,190,host248
1458698539,99,196,host248
1458698541,62,75,host248
1458698441,6637,2217,host254
1458698445,607,715,host254
1458698445,607,718,host254
1458698456,129,117,host254
1458698456,101,89,host254
1458698473,126,246,host254
1458698483,92,151,host254
1458698483,63,189,host254
1458698483,503,76,host254
1458698483,63,190,host254
1458698485,611,711,host254
1458698469,8643,1785,host18
1458698470,0,294,host19
1458698470,60,58,host19
1458698470,0,132,host19
1458698470,7715,1861,host18
1458698471,0,294,host19
1458698471,0,241,host19
1458698472,0,82,host19
1458698472,247,164,host19
1458698472,120,246,host19
1458698472,0,86,host19
1458698472,0,97,host19
1458698473,0,94,host19
1458698473,0,105,host19
1458698473,0,360,host18
1458698474,0,83,host19
1458698474,294,294,host19
1458698474,7655,1861,host18
1458698475,0,132,host19
1458698475,109,93,host19
1458698475,199,207,host19
1458698475,118,102,host19
1458698475,0,132,host19
1458698476,0,95,host19
1458698476,0,98,host19
1458698476,0,65,host19
1458698476,0,98,host19
1458698476,0,81,host19
1458698476,0,98,host19
1458698477,182,109,host19
1458698479,0,90,host19
1458698478,7655,1694,host18
1458698479,1908,1884,host19
1458698479,7742,28535,host19
1458698479,0,90,host19
1458698479,7655,1694,host18
1458698480,0,108,host19
1458698480,113,89,host19
1458698480,118,90,host18
1458698480,7655,1710,host18
1458698481,0,207,host19
1458698481,8583,1694,host18
1458698482,0,294,host19
1458698483,294,294,host19
1458698484,0,102,host19
1458698484,58,404,host19
1458698484,0,151,host19
1458698484,4933,2153,host19
1458698484,160,79,host19
1458698484,7655,1694,host18
1458698485,66,1827,host19
1458698486,0,151,host19
1458698486,90,90,host19
1458698486,1736,2091,host19
1458698486,0,151,host19
1458698486,0,78,host19
1458698486,7655,1845,host18
1458698488,0,108,host19
1458698487,7655,1694,host18
1458698488,66,1062,host19
1458698488,7715,1801,host18
1458698489,0,65,host19
1458698490,0,1392,host19
1458698490,74,417,host19
1458698490,74,417,host19
1458698490,74,1187,host19
1458698490,0,274,host19
1458698490,7655,1754,host18
1458698491,9029,2193,host19
1458698491,650,459,host19
1458698491,7655,1694,host18
1458698492,0,196,host19
1458698494,0,152,host19
1458698496,218,78,host19
1458698496,90,90,host19
1458698496,0,2587,host19
1458698496,0,1392,host19
1458698496,7655,1801,host18
1458698497,0,486,host19
1458698498,0,212,host19
1458698499,60,58,host19
1458698499,28532,9036,host19
1458698499,0,66,host19
1458698499,0,66,host19
1458698499,5548,6810,host19
1458698499,1353,2604,host19
1458698499,3837,3064,host19
1458698499,8583,1694,host18
1458698499,7655,1694,host18
1458698500,0,294,host19
1458698500,0,110,host19
1458698500,0,108,host19
1458698500,0,110,host19
1458698500,0,110,host19
1458698501,0,152,host19
1458698500,7655,1845,host18
1458698501,0,294,host19
1458698501,0,590,host19
1458698501,65,65,host18
1458698502,261,90,host19
1458698502,250,89,host19
1458698502,0,90,host19
1458698502,0,90,host19
1458698502,0,90,host19
1458698501,7655,1694,host18
1458698502,239,89,host19
1458698503,458,89,host19
1458698504,261,90,host19
1458698503,7715,1785,host18
1458698503,8583,1694,host18
1458698504,279,90,host19
1458698504,0,89,host19
1458698504,0,90,host19
1458698504,272,90,host19
1458698504,272,89,host19
1458698504,390,88,host19
1458698504,360,348,host19
1458698504,186,186,host19
1458698506,0,294,host19
1458698506,0,90,host19
1458698506,155,86,host19
1458698506,110,110,host19
1458698506,947,1553,host19
1458698506,297,89,host19
1458698507,0,90,host19
1458698507,0,90,host19
1458698508,0,96,host19
1458698507,90,86,host18
1458698509,0,151,host19
1458698509,0,151,host19
1458698511,0,98,host19
1458698511,0,74,host19
1458698511,300,174,host19
1458698511,8583,1785,host18
1458698511,7655,1694,host18
1458698443,148,90,host2
1458698444,170,89,host2
1458698446,165,87,host2
1458698447,570,550,host2
1458698447,164,86,host2
1458698447,165,87,host2
1458698447,165,87,host2
1458698434,127,85,host19
1458698434,0,151,host19
1458698434,121,84,host19
1458698434,122,83,host19
1458698434,87,87,host19
1458698434,124,85,host19
1458698434,0,110,host19
1458698434,0,110,host19
1458698434,0,110,host19
1458698434,125,86,host19
1458698434,174,85,host19
1458698434,124,80,host19
1458698434,0,152,host19
1458698435,0,151,host19
1458698436,0,80,host19
1458698437,0,151,host19
1458698438,294,294,host19
1458698438,74,417,host19
1458698438,74,417,host19
1458698439,0,152,host19
1458698438,7655,1801,host18
1458698440,0,91,host19
1458698440,0,108,host19
1458698440,66,262,host19
1458698440,7715,1801,host18
1458698443,0,151,host19
1458698443,0,85,host19
1458698444,7655,1754,host18
1458698445,300,232,host19
1458698445,0,102,host19
1458698446,0,108,host19
1458698446,166,82,host19
1458698446,129,83,host19
1458698446,119,82,host19
1458698446,87,87,host19
1458698446,122,85,host19
1458698446,122,85,host19
1458698446,127,85,host19
1458698446,127,85,host19
1458698446,115,79,host19
1458698446,124,80,host19
1458698446,122,85,host19
1458698446,124,83,host19
1458698446,127,85,host19
1458698446,127,83,host19
1458698446,0,108,host19
1458698446,119,82,host19
1458698446,121,83,host19
1458698446,62,361,host19
1458698446,0,86,host19
1458698446,1042,7602,host19
1458698446,110,110,host19
1458698446,119,82,host19
1458698446,0,151,host19
1458698446,115,82,host19
1458698446,126,84,host19
1458698446,115,82,host19
1458698446,8522,3597,host19
1458698446,0,66,host19
1458698446,115,82,host19
1458698446,62,366,host19
1458698446,123,85,host18
1458698446,165,83,host18
1458698446,166,84,host18
1458698446,166,84,host18
1458698446,131,82,host18
1458698446,7655,1710,host18
1458698446,165,83,host18
1458698447,294,294,host19
1458698447,118,84,host18
1458698447,127,85,host18
1458698513,294,294,host19
1458698513,162,80,host19
1458698514,74,727,host19
1458698517,0,110,host19
1458698517,155,140,host19
1458698519,66,400,host19
1458698520,0,91,host19
1458698520,98,86,host19
1458698520,91,75,host19
1458698520,1649,3424,host19
1458698520,0,108,host19
1458698520,101,206,host19
1458698520,7655,1754,host18
1458698520,7655,1801,host18
1458698522,294,294,host19
1458698522,0,339,host19
1458698522,210,276,host18
1458698522,0,276,host18
1458698523,0,110,host19
1458698523,2484,526,host19
1458698525,0,98,host19
1458698525,0,78,host19
1458698526,0,110,host19
1458698527,162,106,host19
1458698527,162,106,host19
1458698527,162,106,host19
1458698527,162,106,host19
1458698527,0,106,host19
1458698528,300,232,host19
1458698529,0,106,host19
1458698529,0,106,host19
1458698529,8583,1785,host18
1458698530,0,152,host19
1458698530,162,106,host19
1458698530,0,132,host19
1458698530,0,106,host19
1458698530,0,106,host19
1458698530,0,106,host19
1458698530,0,106,host19
1458698531,162,106,host19
1458698531,294,294,host19
1458698531,0,106,host19
1458698531,161,105,host19
1458698531,8583,1694,host18
1458698532,7655,1710,host18
1458698533,334,89,host19
1458698533,0,294,host19
1458698533,0,294,host19
1458698533,247,89,host19
1458698533,299,90,host19
1458698533,0,90,host19
1458698534,0,94,host19
1458698534,140,94,host19
1458698534,0,94,host19
1458698534,117,94,host19
1458698534,0,88,host19
1458698534,257,88,host19
1458698534,243,88,host19
1458698534,261,88,host19
1458698534,0,90,host19
1458698534,281,90,host19
1458698535,58,404,host19
1458698534,7655,1754,host18
1458698535,168,83,host19
1458698536,0,83,host19
1458698536,7655,1754,host18
1458698537,498,179,host19
1458698537,162,106,host19
1458698537,74,727,host19
1458698537,231,294,host19
1458698537,254,294,host19
1458698537,358,176,host19
1458698537,333,176,host19
1458698537,271,90,host19
1458698537,0,106,host19
1458698537,162,106,host19
1458698537,0,106,host19
1458698538,0,197,host19
1458698538,0,190,host19
1458698539,361,466,host19
1458698539,361,501,host19
1458698539,361,518,host19
1458698539,8583,1694,host18
1458698540,1994964,38795032,host19
1458698540,0,342,host19
1458698541,0,106,host19
1458698541,0,106,host19
1458698541,0,106,host19
1458698541,162,106,host19
1458698448,135,91,host2
1458698449,134,90,host2
1458698452,215,87,host2
1458698453,146,89,host2
1458698460,87,91,host2
1458698475,6985,2153,host2
1458698476,121,91,host2
1458698476,141,90,host2
1458698478,127,89,host2
1458698478,127,89,host2
1458698480,123,89,host2
1458698481,121,92,host2
1458698482,86,90,host2
1458698483,164,86,host2
1458698483,121,89,host2
1458698484,120,90,host2
1458698485,164,86,host2
1458698486,124,89,host2
1458698487,112,88,host2
1458698487,86,90,host2
1458698491,86,90,host2
1458698448,0,109,host19
1458698448,0,108,host19
1458698448,140,292,host19
1458698448,74,727,host19
1458698448,167,85,host18
1458698448,154,87,host18
1458698448,119,86,host18
1458698448,123,85,host18
1458698449,0,151,host19
1458698449,165,83,host18
1458698449,7715,1785,host18
1458698450,0,151,host19
1458698450,0,151,host19
1458698450,0,108,host19
1458698450,0,79,host19
1458698450,0,77,host19
1458698450,7655,1710,host18
1458698452,0,151,host19
1458698452,0,107,host19
1458698452,74,489,host19
1458698452,7655,1754,host18
1458698453,1450,140,host19
1458698453,107,91,host19
1458698453,0,906,host19
1458698454,0,151,host19
1458698454,0,1392,host19
1458698454,74,727,host19
1458698455,0,151,host19
1458698454,7655,1710,host18
1458698454,123,85,host18
1458698455,74,727,host19
1458698455,0,294,host19
1458698455,60,58,host19
1458698455,60,58,host19
1458698455,0,151,host19
1458698455,3372,727,host19
1458698455,165,83,host18
1458698455,165,83,host18
1458698456,0,151,host19
1458698456,118,84,host18
1458698457,2784,1550,host19
1458698456,131,82,host18
1458698457,87,87,host19
1458698457,74,727,host19
1458698457,74,448,host19
1458698458,66,236,host19
1458698457,165,83,host18
1458698457,131,82,host18
1458698458,0,151,host19
1458698459,120,83,host19
1458698459,168,84,host19
1458698459,167,83,host19
1458698459,168,84,host19
1458698459,168,84,host19
1458698459,164,83,host19
1458698459,168,84,host19
1458698459,168,84,host19
1458698459,134,85,host19
1458698459,120,83,host19
1458698458,7655,1754,host18
1458698458,131,82,host18
1458698459,163,82,host19
1458698459,168,84,host19
1458698459,168,84,host19
1458698459,168,84,host19
1458698459,119,87,host19
1458698459,392,392,host19
1458698509,175,90,host2
1458698510,143,91,host2
1458698511,95,86,host2
1458698511,86,90,host2
1458698511,141,90,host2
1458698517,144,90,host2
1458698518,140,89,host2
1458698531,0,60,host2
1458698534,0,62,host2
1458698439,63,181,host248
1458698439,63,193,host248
1458698450,151,103,host248
1458698450,62,73,host248
1458698453,6053,6539,host248
1458698455,63,193,host248
1458698459,63,196,host248
1458698459,63,195,host248
1458698456,204,76,host8
1458698459,810,1448,host8
1458698459,4490,2094,host8
1458698459,3454,1291,host8
1458698460,146,73,host8
1458698460,4812,2629,host8
1458698460,1913,1778,host8
1458698460,332,168,host8
1458698462,332,168,host8
1458698462,149,80,host8
1458698465,86,86,host8
1458698465,163,84,host8
1458698465,146,73,host8
1458698465,62,79,host8
1458698465,139,79,host8
1458698465,95,79,host8
1458698468,86,86,host8
1458698471,332,168,host8
1458698471,146,73,host8
1458698471,0,148,host8
1458698471,4769,2057,host8
1458698473,30900,25117,host8
1458698473,2131,4400,host8
1458698473,36739,26101,host8
1458698475,286,364,host8
1458698475,1423,2218,host8
1458698480,6854,2083,host8
1458698480,0,148,host8
1458698480,3016,5563,host8
1458698482,332,168,host8
1458698482,63,194,host8
1458698482,92,198,host8
1458698482,63,190,host8
1458698482,63,199,host8
1458698482,62,75,host8
1458698484,108,76,host8
1458698484,108,76,host8
1458698486,0,148,host8
1458698492,65,65,host8
1458698497,91,87,host8
1458698503,550,550,host8
1458698503,159,80,host8
1458698503,146,73,host8
1458698505,149,80,host8
1458698505,163,83,host8
1458698507,149,80,host8
1458698507,150,83,host8
1458698507,4769,2057,host8
1458698510,119,79,host8
1458698511,0,540,host8
1458698512,352,75,host8
1458698512,119,79,host8
1458698512,331,75,host8
1458698475,22235,22971,host248
1458698477,101,200,host248
1458698484,0,78,host248
1458698485,302,206,host248
1458698489,302,206,host248
1458698489,151,103,host248
1458698501,200,89,host248
1458698508,10082,3912,host248
1458698513,5226,2009,host248
1458698513,9049,2717,host248
1458698517,163,83,host8
1458698517,159,80,host8
1458698517,138,84,host8
1458698517,107,91,host8
1458698517,159,80,host8
1458698521,6640,2578,host8
1458698521,159,86,host8
1458698524,146,73,host8
1458698524,149,80,host8
1458698524,146,73,host8
1458698524,150,83,host8
1458698524,149,80,host8
1458698524,130,84,host8
1458698528,159,80,host8
1458698528,0,148,host8
1458698532,86,86,host8
1458698532,141,80,host8
1458698532,141,249,host8
1458698532,149,80,host8
1458698532,149,80,host8
1458698532,150,83,host8
1458698532,149,80,host8
1458698532,150,95,host8
1458698532,60,78,host8
1458698522,86,190,host254
1458698533,61266,4602,host254
1458698414,238,99,host2
1458698431,164,86,host2
1458698431,121,92,host2
1458698431,127,89,host2
1458698432,60,78,host8
1458698432,0,148,host8
1458698400,74,455,host19
1458698400,0,108,host19
1458698401,0,85,host19
1458698401,0,84,host19
1458698401,66,385,host19
1458698401,66,385,host19
1458698401,107,91,host19
1458698401,0,84,host19
1458698401,10531,6520,host19
1458698401,623,2525,host19
1458698401,110,110,host19
1458698401,1353,2600,host19
1458698401,1353,2600,host19
1458698401,104,72,host19
1458698401,0,83,host19
1458698401,0,84,host19
1458698402,0,196,host19
1458698403,0,85,host19
1458698402,210,276,host18
1458698402,0,276,host18
1458698403,0,151,host19
1458698403,0,83,host19
1458698402,7655,1710,host18
1458698403,0,84,host19
1458698403,0,84,host19
1458698403,0,84,host19
1458698403,0,86,host19
1458698403,0,83,host19
1458698403,0,84,host19
1458698403,0,83,host19
1458698403,0,87,host19
1458698403,0,83,host19
1458698403,0,86,host19
1458698403,0,84,host19
1458698403,0,83,host19
1458698403,0,83,host19
1458698403,0,83,host19
1458698404,0,84,host19
1458698404,0,86,host19
1458698405,0,151,host19
1458698405,60,58,host19
1458698406,0,108,host19
1458698406,0,98,host19
1458698406,388,834,host19
1458698406,110,110,host19
1458698406,110,110,host19
1458698406,201,100,host19
1458698407,294,294,host19
1458698407,74,417,host19
1458698407,66,262,host19
1458698408,0,90,host19
1458698408,60,58,host19
1458698408,0,108,host19
1458698408,141,84,host19
1458698408,0,152,host19
1458698408,540,522,host19
1458698408,155,83,host19
1458698408,91,84,host19
1458698408,0,151,host19
1458698408,7655,1845,host18
1458698409,7655,1694,host18
1458698410,0,294,host19
1458698402,6326,2749,host8
1458698403,247,89,host8
1458698404,114,87,host8
1458698404,375,100,host8
1458698404,247,89,host8
1458698404,247,89,host8
1458698405,462,176,host8
1458698407,146,73,host8
1458698407,150,83,host8
1458698407,149,80,host8
1458698409,546,181,host8
1458698409,530,181,host8
1458698409,550,181,host8
1458698409,514,181,host8
1458698409,526,181,host8
1458698409,367,176,host8
1458698409,351,178,host8
1458698409,497,179,host8
1458698412,130,80,host8
1458698414,37214,13129,host8
1458698414,23728,21445,host8
1458698414,1567,2206,host8
1458698414,514,181,host8
1458698414,494,179,host8
1458698414,497,179,host8
1458698414,149,80,host8
1458698414,1737,629,host8
1458698414,146,73,host8
1458698414,536,90,host8
1458698414,531,181,host8
1458698416,107,91,host8
1458698416,155,89,host8
1458698416,119,79,host8
1458698416,188,113,host8
1458698416,371,90,host8
1458698416,382,176,host8
1458698416,1295,454,host8
1458698416,1752,550,host8
1458698416,114,74,host8
1458698416,141,80,host8
1458698416,208,90,host8
1458698416,185,110,host8
1458698416,331,75,host8
1458698416,331,75,host8
